	step	com_id	timeMeanSpeed	timeMeanSpeed	timeMeanSpeed	timeMeanSpeed	com_size	degree	degree	degree	degree	num_stops	num_stops	num_stops	num_stops	y	y	x	x	speed	speed	speed	speed	congested	range	num_stops_count
3528	1221	781	19.44		19.44	19.44	1	9.0		9	9	0	0.0	0	0	8136.32	8136.32	16250.9	16250.9	19.44		19.44	19.44	0	0.0	0.0
3529	1222	669	8.044918032786885	5.59688354442328	0.0	18.59	61	31.557377049180328	8.210815205495603	11	46	23	0.3770491803278688	0	1	7186.16	7691.07	14315.47	15376.53	7.953934426229508	7.033219812359183	0.0	19.41	23	1175.066990303107	1175.066990303107
3530	1222	757	11.609230769230768	2.511561471603082	4.61	13.8	13	13.615384615384615	2.5012817227194253	11	20	0	0.0	0	0	7848.96	8110.55	15073.91	15447.99	11.62692307692308	2.7583400340766002	4.61	13.8	0	456.47034350546807	456.47034350546807
3531	1222	758	17.518749999999997	2.3917718496222204	12.61	18.96	32	16.875	3.5355339059327378	9	22	0	0.0	0	0	7536.9	8124.23	15383.09	16236.87	17.634375	2.3585068232854307	12.61	19.44	0	1036.289929170404	1036.289929170404
3532	1222	779	11.726666666666667	1.5421629831722279	10.33	13.3	6	9.333333333333334	1.632993161855452	8	12	0	0.0	0	0	7708.02	7924.19	14684.54	14939.86	11.778333333333334	3.3953581058066105	4.88	13.76	0	334.54113543778067	334.54113543778067
3533	1223	669	8.030161290322578	5.557256809996052	0.0	18.59	62	31.532258064516128	8.613214669837527	9	47	22	0.3548387096774194	0	1	7199.14	7679.02	14300.55	15366.74	7.988387096774195	7.006094347896983	0.0	19.2	22	1169.2073941350188	1169.2073941350188
3534	1223	757	11.2125	2.8264533670951653	3.42	13.57	12	13.083333333333334	1.6764862244009227	11	17	0	0.0	0	0	7911.35	8104.5	15063.96	15412.17	11.211666666666668	3.625848698977764	3.42	13.83	0	398.19232363268947	398.19232363268947
3535	1223	758	17.5590625	2.5008944972330047	11.35	19.13	32	16.84375	3.5569956061169776	9	22	0	0.0	0	0	7535.88	8108.03	15413.4	16217.09	17.559375000000003	2.5275487774878918	11.35	19.42	0	986.5461157999663	986.5461157999663
3536	1223	779	11.4	1.668676121960165	9.88	13.12	6	11.166666666666666	5.879342366852493	8	23	0	0.0	0	0	7697.02	7916.46	14677.52	14928.77	11.381666666666666	4.3618822389728376	2.51	13.61	0	333.5872840801937	333.5872840801937
3537	1224	669	8.005967741935482	5.547012328220861	0.0	18.98	62	31.629032258064516	8.448947690742887	8	48	21	0.3387096774193548	0	1	7202.31	7685.79	14303.87	15355.55	7.95967741935484	6.915878609650125	0.0	19.43	21	1157.490273306863	1157.490273306863
3538	1224	757	11.244999999999997	2.5256808263048	6.3	13.44	12	13.083333333333334	1.4433756729740645	11	16	0	0.0	0	0	7923.71	8104.83	15050.7	15406.69	11.244999999999997	3.1516792061029775	4.82	13.54	0	399.41624215847787	399.41624215847787
3539	1224	758	17.3909375	2.604081609363614	10.97	19.28	32	17.125	3.20030240506596	10	22	0	0.0	0	0	7534.55	8095.65	15404.68	16202.6	17.3875	2.6726693192990867	8.85	19.33	0	975.4535029410677	975.4535029410677
3540	1224	779	11.522000000000002	3.7532945527895802	4.81	13.28	5	8.8	1.0954451150103321	8	10	0	0.0	0	0	7728.88	7908.95	14696.76	14917.97	11.522	3.7564437969973645	4.81	13.4	0	285.2351117937613	285.2351117937613
3541	1224	782	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8138.77	8138.77	16248.69	16248.69	19.44		19.44	19.44	0	0.0	0.0
3542	1225	669	8.06709677419355	4.963936297360367	0.36	18.95	62	31.64516129032258	8.638641313542934	10	49	20	0.3225806451612903	0	1	7195.16	7718.76	14321.14	15342.98	8.017903225806451	6.7994988091810855	0.0	19.11	20	1148.178533852641	1148.178533852641
3543	1225	757	11.245384615384616	3.5919809190858656	2.61	13.8	13	13.384615384615385	1.6602440351979153	11	18	0	0.0	0	0	7883.08	8108.83	15039.38	15427.73	11.213846153846154	3.8053899021903574	2.61	13.8	0	449.19793521342046	449.19793521342046
3544	1225	758	17.288750000000004	2.9715367480751684	9.07	19.14	32	17.03125	3.1365110573538915	9	21	0	0.0	0	0	7533.39	8126.81	15400.41	16234.82	17.279062500000002	3.1826853739438397	4.42	19.44	0	1023.907878912942	1023.907878912942
3545	1225	779	11.68	3.240771513081413	6.82	13.4	4	8.75	0.9574271077563381	8	10	0	0.0	0	0	7745.36	7901.49	14717.4	14907.3	11.715	3.271538883563307	6.82	13.53	0	245.84260594941614	245.84260594941614
3546	1225	783	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8136.32	8136.32	16250.9	16250.9	19.44		19.44	19.44	0	0.0	0.0
3547	1226	669	8.523181818181817	4.705501905410118	1.19	18.56	66	30.257575757575758	10.207554677500998	8	49	20	0.30303030303030304	0	1	7187.58	7894.21	14303.31	15330.77	8.459696969696969	6.53340998718174	0.0	19.34	20	1246.996394742183	1246.996394742183
3548	1226	757	10.840000000000002	2.7791987072797477	4.82	13.47	12	12.583333333333334	1.0836246694508318	10	14	0	0.0	0	0	7952.94	8119.03	15027.68	15384.87	10.840833333333334	3.106580869214531	4.82	13.76	0	393.9169762779975	393.9169762779975
3549	1226	758	17.18647058823529	3.066126647795374	7.95	18.94	34	16.705882352941178	3.3260169259642014	8	21	0	0.0	0	0	7532.53	8124.33	15397.22	16236.99	17.18176470588235	3.286024097172967	3.31	19.4	0	1027.3465300958585	1027.3465300958585
3550	1227	669	8.662575757575757	4.618317479377778	1.23	19.11	66	30.5	10.429617590157516	7	49	20	0.30303030303030304	0	1	7183.06	7886.93	14294.08	15383.09	8.506515151515154	6.37263488372787	0.0	19.32	20	1296.6787408606654	1296.6787408606654
3551	1227	757	10.792499999999999	2.719863382264228	6.1	13.65	12	12.416666666666666	1.6213537179739277	8	14	0	0.0	0	0	7964.2	8114.88	15016.17	15378.17	10.793333333333331	2.862666694894931	6.1	13.65	0	392.10771785314313	392.10771785314313
3552	1227	758	17.43235294117647	2.5392340276971592	12.25	19.08	34	17.294117647058822	3.3351153881697133	9	25	0	0.0	0	0	7541.99	8107.77	15296.13	16216.8	17.64235294117647	2.4108920250617683	12.72	19.4	0	1080.620311348996	1080.620311348996
3553	1227	784	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8138.77	8138.77	16248.69	16248.69	19.44		19.44	19.44	0	0.0	0.0
3554	1228	669	8.821818181818184	4.275719609822201	0.89	18.52	66	30.984848484848484	10.224393793190306	7	50	18	0.2727272727272727	0	1	7179.13	7879.39	14296.79	15376.39	8.755757575757576	6.224914966513707	0.0	19.25	18	1286.817868853241	1286.817868853241
3555	1228	757	10.868461538461538	2.541386911884425	5.76	13.58	13	12.692307692307692	1.702185623672077	8	15	0	0.0	0	0	7918.58	8109.6	15005.06	15408.96	10.868461538461535	2.7777654273229873	5.76	13.58	0	446.7928495399181	446.7928495399181
3556	1228	758	17.868181818181824	2.167294474894631	13.2	19.19	33	16.939393939393938	2.988931601962835	9	20	0	0.0	0	0	7536.11	8126.75	15415.57	16234.74	17.854242424242425	2.1714482930509296	12.69	19.43	0	1009.8985585196172	1009.8985585196172
3557	1228	785	19.44		19.44	19.44	1	9.0		9	9	0	0.0	0	0	8136.32	8136.32	16250.9	16250.9	19.44		19.44	19.44	0	0.0	0.0
3558	1229	669	9.136451612903228	4.167102266671523	0.14	18.78	62	32.225806451612904	9.068806841900173	7	49	18	0.2903225806451613	0	1	7175.18	7814.24	14334.81	15297.49	9.074193548387097	6.055260427691839	0.0	18.83	18	1155.487112000822	1155.487112000822
3559	1229	757	10.343571428571428	3.5232450233421893	3.15	13.81	14	11.857142857142858	2.2138425646596693	8	14	0	0.0	0	0	7851.55	8109.87	14837.49	15361.31	10.344285714285714	3.732600071894026	3.15	13.81	0	584.0518939272431	584.0518939272431
3560	1229	758	17.515833333333333	2.453814959841706	11.13	19.19	36	16.444444444444443	3.1572541817620525	9	20	0	0.0	0	0	7520.76	8124.38	15368.22	16237.06	17.456666666666663	2.6920326892517625	8.97	19.44	0	1057.9414208735757	1057.9414208735757
3561	1230	669	9.387812500000004	4.174656898267673	0.05	19.11	64	31.640625	9.832513585685932	7	50	19	0.296875	0	1	7179.57	7865.42	14315.56	15286.09	9.266875000000002	5.868308719062261	0.0	19.33	19	1188.4101579000417	1188.4101579000417
3562	1230	757	10.042727272727273	2.329163330078379	6.34	13.32	11	12.454545454545455	1.6348477827391983	8	14	0	0.0	0	0	7951.96	8118.21	14982.76	15323.77	10.044545454545455	3.902082427720776	3.16	13.42	0	379.37696635404757	379.37696635404757
3563	1230	758	17.105675675675673	2.5786393273935797	12.28	19.15	37	16.486486486486488	3.2542418610315504	9	21	0	0.0	0	0	7516.21	8107.94	15354.32	16216.99	17.21351351351352	2.6201995430969447	11.02	19.4	0	1046.1089435618069	1046.1089435618069
3564	1231	669	9.830322580645156	4.488345186946607	0.02	19.36	62	32.61290322580645	9.099369170550046	7	50	15	0.24193548387096775	0	1	7175.73	7794.31	14300.02	15274.67	9.63	6.0408489252509	0.0	19.37	15	1154.375952149039	1154.375952149039
3565	1231	757	9.235999999999999	2.144176609641416	5.62	12.73	10	10.8	2.250925735484551	8	13	0	0.0	0	0	7837.86	8103.95	14815.8	15318.16	9.235	3.376804044589437	3.31	13.54	0	568.4799536483241	568.4799536483241
3566	1231	758	16.972972972972975	2.845044292630062	10.44	19.2	37	16.594594594594593	3.013483214003536	10	21	0	0.0	0	0	7511.09	8095.77	15346.91	16202.74	17.199729729729736	2.6611030362180927	12.39	19.41	0	1036.4823642011477	1036.4823642011477
3567	1231	786	11.839999999999998	1.9466795466607238e-07	11.84	11.84	3	12.666666666666666	0.5773502691896257	12	13	0	0.0	0	0	8049.44	8114.15	15153.21	15258.69	11.843333333333334	3.364704048402079	7.96	13.89	0	123.74738179048596	123.74738179048596
3568	1231	787	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8138.77	8138.77	16248.69	16248.69	19.44		19.44	19.44	0	0.0	0.0
3569	1232	669	9.997166666666665	4.509026762465802	0.0	18.6	60	33.1	8.041628977400629	13	50	15	0.25	0	1	7185.16	7673.23	14331.72	15263.61	9.750166666666669	6.22712314665575	0.0	19.37	15	1051.9654447746857	1051.9654447746857
3570	1232	757	10.846666666666666	3.5428002107560825	6.77	13.18	3	9.333333333333334	3.2145502536643185	7	13	0	0.0	0	0	7785.93	8042.29	14758.98	15141.55	11.12	3.786832449422605	6.77	13.68	0	460.5217199003752	460.5217199003752
3571	1232	758	16.83131578947369	2.665347369534485	10.47	19.01	38	16.763157894736842	3.233558917306556	9	23	0	0.0	0	0	7505.63	8126.75	15334.86	16234.75	17.136578947368424	2.487825791584783	12.96	19.37	0	1093.4313268331025	1093.4313268331025
3572	1232	786	9.840909090909092	3.5470282055418014	4.25	13.68	11	11.363636363636363	2.2033033051637387	8	13	0	0.0	0	0	7829.74	8108.79	14807.15	15314.15	9.742727272727272	3.9046000842828765	4.0	13.86	0	578.7209193557808	578.7209193557808
3573	1232	788	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8136.32	8136.32	16250.9	16250.9	19.44		19.44	19.44	0	0.0	0.0
3574	1233	669	10.42126984126984	4.711631623444635	0.0	19.07	63	31.952380952380953	9.162385538480706	7	50	12	0.19047619047619047	0	1	7198.29	7820.54	14313.2	15327.1	10.275714285714285	6.393863669701457	0.0	19.24	12	1189.616859539238	1189.616859539238
3575	1233	758	16.731315789473687	2.608502906092905	12.04	18.92	38	16.42105263157895	3.39022106388653	8	22	0	0.0	0	0	7499.93	8124.44	15323.03	16237.13	16.884210526315783	2.5159100568065678	12.6	19.4	0	1107.0643839000495	1107.0643839000495
3576	1233	786	9.283333333333333	3.686430481776334	4.26	13.39	12	11.083333333333334	2.3532698077098573	7	13	0	0.0	0	0	7854.51	8119.32	14841.49	15312.31	9.286666666666665	4.397917551282518	2.85	13.76	0	540.1812737405837	540.1812737405837
3577	1234	669	10.642698412698415	5.160227928933546	0.0	19.15	63	31.952380952380953	8.527807590708614	7	49	12	0.19047619047619047	0	1	7208.29	7768.8	14300.74	15312.21	10.492857142857144	6.520448586530318	0.0	19.43	12	1156.392243574817	1156.392243574817
3578	1234	758	16.941111111111113	2.6365884643149426	12.28	19.0	36	16.47222222222222	3.009376880078201	9	22	0	0.0	0	0	7534.75	8108.06	15345.49	16217.13	17.10861111111111	2.5378170065491736	12.75	19.4	0	1043.2835883401979	1043.2835883401979
3579	1234	786	10.150000000000002	3.0195949804822844	5.24	13.39	14	11.0	2.4178820993079553	7	14	0	0.0	0	0	7811.68	8114.95	14788.44	15328.21	10.150000000000002	3.6851489897863097	3.11	13.88	0	619.1319292364094	619.1319292364094
3580	1234	789	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8138.77	8138.77	16248.69	16248.69	19.44		19.44	19.44	0	0.0	0.0
3581	1235	669	10.729672131147542	5.276369953927644	0.0	18.68	61	32.36065573770492	7.560936421028915	11	49	11	0.18032786885245902	0	1	7200.84	7637.13	14301.7	15300.85	10.560819672131151	6.6582636112532985	0.0	19.11	11	1090.2521206583363	1090.2521206583363
3582	1235	758	16.874864864864858	2.682960244892933	11.69	19.31	37	16.62162162162162	3.165362462581421	9	24	0	0.0	0	0	7536.04	8126.69	15327.63	16234.68	17.049459459459463	2.55307434059186	12.69	19.42	0	1082.4080214965156	1082.4080214965156
3583	1235	786	10.458000000000002	2.882053335483464	5.06	13.32	15	10.933333333333334	2.711527420547495	7	14	0	0.0	0	0	7760.32	8109.78	14728.32	15321.79	10.439333333333336	3.7553095110535812	3.34	13.75	0	688.7154219995377	688.7154219995377
3584	1235	790	19.44		19.44	19.44	1	9.0		9	9	0	0.0	0	0	8136.32	8136.32	16250.9	16250.9	19.44		19.44	19.44	0	0.0	0.0
3585	1236	669	10.801999999999996	5.55098244472949	0.0	19.05	60	32.2	7.252819440087316	19	48	12	0.2	0	1	7192.97	7623.91	14398.94	15289.57	10.634166666666669	6.778590746912241	0.0	19.1	12	989.4094604864046	989.4094604864046
3586	1236	758	16.700526315789478	2.779396150020392	11.4	19.21	38	16.36842105263158	3.340343505815248	9	24	0	0.0	0	0	7534.13	8124.3	15310.51	16236.96	16.87763157894737	2.682857929784611	12.61	19.39	0	1098.458115450925	1098.458115450925
3587	1236	786	10.268666666666668	3.3844093527034556	2.37	13.55	15	10.933333333333334	2.711527420547495	7	14	0	0.0	0	0	7751.13	8109.16	14718.5	15317.29	10.254000000000001	4.0278633116260085	2.37	13.6	0	697.6639198066651	697.6639198066651
3588	1237	669	10.810983606557379	5.802480419302887	0.0	19.2	61	32.114754098360656	7.1509867865811305	19	49	13	0.21311475409836064	0	1	7185.85	7611.69	14380.98	15292.3	10.686229508196723	6.881166123057539	0.0	19.42	13	1005.9044924842511	1005.9044924842511
3589	1237	758	16.687297297297295	2.787018168270588	11.16	19.43	37	16.08108108108108	3.21781825999455	9	21	0	0.0	0	0	7532.41	8107.87	15338.71	16216.91	16.894594594594594	2.7044311320031538	12.59	19.43	0	1049.947356585082	1049.947356585082
3590	1237	786	10.187692307692307	3.802010770294572	4.63	13.38	13	10.0	2.345207879911715	7	13	0	0.0	0	0	7741.5	8119.5	14708.57	15312.63	10.196923076923078	3.9994320109556067	3.36	13.79	0	712.5815627701852	712.5815627701852
3591	1237	791	13.31	0.0	13.31	13.31	2	14.0	0.0	14	14	0	0.0	0	0	8046.57	8075.3	15148.53	15195.37	13.26	0.38183766184074663	12.99	13.53	0	54.94905367702014	54.94905367702014
3592	1238	669	10.71467741935484	5.834705301881977	0.0	19.18	62	31.274193548387096	7.045913487970009	19	48	14	0.22580645161290322	0	1	7181.71	7599.07	14362.11	15341.94	10.714354838709676	7.021429404930226	0.0	19.44	14	1065.0146470823768	1065.0146470823768
3593	1238	758	16.738888888888887	2.643721162925807	12.13	18.85	36	16.166666666666668	2.893342111024649	10	20	0	0.0	0	0	7531.07	8095.69	15331.82	16202.65	16.739166666666662	2.7061848474506576	9.94	19.38	0	1037.8538593173896	1037.8538593173896
3594	1238	786	10.538	3.4378074407971155	5.79	13.16	5	9.4	2.8809720581775866	7	13	0	0.0	0	0	7731.66	8075.77	14699.07	15308.43	11.044	2.679501819368671	7.96	13.52	0	699.8080463241339	699.8080463241339
3595	1238	791	10.925999999999998	3.562399940115288	4.66	13.24	10	11.2	2.440400695696417	8	14	0	0.0	0	0	7891.25	8115.9	14892.63	15300.06	10.675999999999998	4.046422837244994	3.27	13.89	0	465.2599567983474	465.2599567983474
3596	1238	792	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8138.77	8138.77	16248.69	16248.69	19.44		19.44	19.44	0	0.0	0.0
3597	1239	669	10.673333333333332	6.076784485023255	0.0	19.21	63	31.095238095238095	7.589709258986454	11	47	14	0.2222222222222222	0	1	7177.6	7720.95	14343.77	15324.68	10.677460317460318	7.132619970216342	0.0	19.38	14	1121.3445726448224	1121.3445726448224
3598	1239	758	16.61527777777777	2.992029875816425	10.82	19.04	36	16.305555555555557	2.8766989459094994	9	20	0	0.0	0	0	7532.11	8126.65	15339.97	16234.63	16.60472222222222	3.1469581558896884	6.44	19.43	0	1074.1947343010017	1074.1947343010017
3599	1239	791	10.926	2.8636834422021655	4.42	13.49	15	11.133333333333333	2.6690465570704314	7	15	0	0.0	0	0	7766.13	8111.2	14735.27	15324.94	10.910666666666666	3.619022098907516	3.89	13.79	0	683.2159349722457	683.2159349722457
3600	1239	793	19.44		19.44	19.44	1	9.0		9	9	0	0.0	0	0	8136.32	8136.32	16250.9	16250.9	19.44		19.44	19.44	0	0.0	0.0
3601	1240	669	10.773650793650793	6.123596166071069	0.0	19.15	63	31.095238095238095	7.634206310467605	15	46	15	0.23809523809523808	0	1	7178.7	7709.93	14325.9	15306.88	10.775873015873014	7.3677500471859485	0.0	19.4	15	1115.5837365702314	1115.5837365702314
3602	1240	758	16.624864864864865	3.0837807077438963	11.11	19.42	37	16.16216216216216	3.1491931375222793	9	21	0	0.0	0	0	7532.79	8123.64	15333.38	16236.15	16.623783783783782	3.417218127326639	3.67	19.43	0	1078.9334527207882	1078.9334527207882
3603	1240	791	10.854666666666667	2.724759141823804	6.24	13.62	15	11.133333333333333	2.6690465570704314	7	15	0	0.0	0	0	7757.36	8119.58	14724.77	15319.07	10.845333333333334	3.412587762694937	2.91	13.77	0	695.9855015731285	695.9855015731285
3604	1241	669	10.78625	6.222976754137825	0.0	19.33	64	30.828125	7.783896048792834	17	46	15	0.234375	0	1	7191.43	7698.21	14307.61	15384.0	10.787343750000002	7.479683645416821	0.0	19.43	15	1189.7232453390152	1189.7232453390152
3605	1241	758	17.04542857142857	2.5576843189944793	13.12	19.19	35	16.17142857142857	3.1105675128665573	9	20	0	0.0	0	0	7534.45	8107.02	15366.95	16215.92	17.04571428571429	2.584103309847777	13.07	19.35	0	1024.0051102411549	1024.0051102411549
3606	1241	791	11.158124999999998	2.520402662935702	5.44	13.63	16	11.1875	2.713392710243027	7	15	0	0.0	0	0	7747.68	8115.6	14715.06	15327.02	11.150000000000002	3.603923787577448	3.17	13.8	0	714.0449341603098	714.0449341603098
3607	1242	669	10.751562500000002	6.410629372254544	0.0	19.35	64	30.421875	7.808836442601522	15	47	16	0.25	0	1	7204.58	7686.41	14297.58	15376.87	10.750625	7.507357634400647	0.0	19.42	16	1181.9589895592833	1181.9589895592833
3608	1242	758	16.770857142857146	2.6011359186376177	12.75	18.95	35	16.4	2.8819927746164073	10	21	0	0.0	0	0	7535.96	8094.43	15359.84	16201.17	16.771714285714285	2.642937854774824	12.75	19.43	0	1009.8142947096759	1009.8142947096759
3609	1242	791	10.870625000000002	2.6244477990617234	5.39	13.8	16	11.1875	2.713392710243027	7	15	0	0.0	0	0	7738.13	8110.47	14704.92	15321.19	10.865	3.6980643585529998	2.55	13.83	0	720.0179084578388	720.0179084578388
3610	1242	794	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8138.77	8138.77	16248.69	16248.69	19.44		19.44	19.44	0	0.0	0.0
3611	1243	669	10.493387096774192	6.528196583635093	0.0	19.02	62	30.0	7.352929604619631	15	45	16	0.25806451612903225	0	1	7199.7	7674.93	14313.21	15367.97	10.487741935483871	7.529325491605505	0.0	19.42	16	1156.876056671587	1156.876056671587
3612	1243	758	16.964166666666667	2.5943315957239292	12.68	19.18	36	16.416666666666668	2.97008898375597	9	21	0	0.0	0	0	7534.07	8126.51	15352.81	16234.46	16.95527777777778	2.635938961043874	12.68	19.39	0	1062.2108435240152	1062.2108435240152
3613	1243	791	10.276874999999999	3.330556947919275	3.06	13.34	16	11.3125	2.8217902119044926	7	15	0	0.0	0	0	7727.88	8109.05	14695.94	15316.55	10.298124999999999	3.6529553674616233	3.06	13.56	0	728.3181591859416	728.3181591859416
3614	1243	795	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8136.32	8136.32	16250.9	16250.9	19.44		19.44	19.44	0	0.0	0.0
3615	1244	669	10.643870967741936	6.7699592838058615	0.0	19.31	62	29.596774193548388	7.732112466465889	10	43	15	0.24193548387096775	0	1	7192.02	7717.01	14300.45	15236.24	10.651774193548384	7.708995708483786	0.0	19.38	15	1072.9946058578291	1072.9946058578291
3616	1244	758	16.73815789473684	2.7790547248272275	11.78	19.14	38	16.473684210526315	3.3750823181573733	8	22	0	0.0	0	0	7515.78	8124.04	15346.35	16236.64	16.729210526315786	2.793491839469676	11.78	19.36	0	1078.2376879426904	1078.2376879426904
3617	1244	791	9.5	3.618387565121868	2.24	13.29	15	11.266666666666667	2.6850556436550455	7	15	0	0.0	0	0	7767.55	8119.28	14736.97	15312.35	9.472666666666667	4.327150937752837	2.24	13.66	0	674.37091967255	674.37091967255
3618	1245	669	10.391147540983608	6.982969544627999	0.62	19.17	61	29.639344262295083	7.59392912548185	14	43	15	0.2459016393442623	0	1	7185.23	7705.66	14298.4	15218.04	10.395573770491803	7.7339645987876455	0.0	19.36	15	1056.6859109972095	1056.6859109972095
3619	1245	758	16.685000000000002	2.7134826031942376	12.51	19.16	38	16.81578947368421	3.135285349812847	10	22	0	0.0	0	0	7510.58	8107.89	15339.65	16216.94	16.685000000000006	2.7781578088385483	10.36	19.42	0	1061.3279324506643	1061.3279324506643
3620	1245	791	9.595333333333333	3.4598015357339036	4.74	13.42	15	11.266666666666667	2.6850556436550455	7	16	0	0.0	0	0	7758.95	8115.37	14726.67	15308.67	9.581999999999999	3.9481807745557256	3.75	13.7	0	682.4655422803411	682.4655422803411
3621	1245	796	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8138.77	8138.77	16248.69	16248.69	19.44		19.44	19.44	0	0.0	0.0
3622	1246	669	10.190500000000002	6.84614933832967	1.12	19.04	60	29.466666666666665	7.335695562012581	14	43	15	0.25	0	1	7181.09	7694.78	14299.77	15200.21	10.186666666666667	7.640170081225708	0.0	19.38	15	1036.662727071827	1036.662727071827
3623	1246	758	16.765128205128203	2.852413448841338	12.24	19.37	39	16.94871794871795	3.3320510354080866	9	24	0	0.0	0	0	7505.18	8126.89	15332.7	16234.92	16.75025641025641	3.005512030270792	7.31	19.44	0	1095.6843763146387	1095.6843763146387
3624	1246	791	9.722666666666667	3.683948709637268	4.43	13.61	15	11.333333333333334	2.716790823923031	7	16	0	0.0	0	0	7749.3	8110.44	14716.67	15307.18	9.748	3.8531827289731693	2.93	13.72	0	692.1879511375504	692.1879511375504
3625	1246	797	19.44		19.44	19.44	1	9.0		9	9	0	0.0	0	0	8136.32	8136.32	16250.9	16250.9	19.44		19.44	19.44	0	0.0	0.0
3626	1247	669	10.057118644067792	6.9757511153718745	1.35	19.06	59	29.152542372881356	7.2583211683913795	14	43	14	0.23728813559322035	0	1	7177.27	7682.95	14302.26	15182.46	10.059491525423725	7.644681816911912	0.0	19.29	14	1015.1178761109458	1015.1178761109458
3627	1247	758	16.733076923076922	3.0121072828504722	11.18	19.12	39	16.871794871794872	3.4730502836274324	9	23	0	0.0	0	0	7499.05	8124.22	15321.67	16236.86	16.71923076923077	3.3592514709893435	3.1	19.31	0	1108.3367110224226	1108.3367110224226
3628	1247	791	9.70375	3.346215524041054	2.64	13.79	16	11.375	2.704933763822446	7	16	0	0.0	0	0	7740.33	8109.35	14707.3	15325.82	9.684375000000001	3.9968336947305323	2.64	13.79	0	720.2379820587088	720.2379820587088
3629	1248	669	10.050333333333331	7.108502420810354	1.18	19.39	60	29.033333333333335	7.483239275641076	14	43	17	0.2833333333333333	0	1	7179.97	7671.75	14293.32	15310.85	10.112500000000002	7.76640300769707	0.0	19.4	17	1130.1393141113183	1130.1393141113183
3630	1248	758	17.113421052631583	2.8522104053350237	9.16	19.38	38	16.789473684210527	3.418217448658846	9	22	0	0.0	0	0	7528.3	8107.87	15333.48	16216.91	17.016315789473683	3.1847486396231877	5.48	19.38	0	1056.5746304923282	1056.5746304923282
3631	1248	791	9.66	2.7392286018755994	4.82	13.05	16	11.125	2.704933763822446	7	15	0	0.0	0	0	7731.05	8119.17	14698.56	15319.89	9.66	3.990999874718114	2.12	13.72	0	732.5899967239519	732.5899967239519
3632	1249	669	9.688813559322035	7.1046206636938285	0.7	19.34	59	28.033898305084747	7.593023344276061	10	42	16	0.2711864406779661	0	1	7181.34	7720.83	14320.48	15299.31	9.736949152542374	7.699836374042315	0.0	19.34	16	1117.6572054972846	1117.6572054972846
3633	1249	758	17.149459459459457	2.585960971117733	10.86	19.12	37	17.0	3.1710495984067415	10	22	0	0.0	0	0	7524.99	8095.45	15349.68	16202.37	17.072162162162165	2.8409389440964685	8.0	19.39	0	1025.9165890558554	1025.9165890558554
3634	1249	791	9.84	2.65356866628069	3.78	13.25	16	11.8125	2.5876308340513594	7	15	0	0.0	0	0	7823.3	8115.28	14800.48	15327.15	9.840625	4.100587711942444	2.58	13.69	0	602.1906752018	602.1906752018
3635	1249	798	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8138.77	8138.77	16248.69	16248.69	19.44		19.44	19.44	0	0.0	0.0
3636	1250	669	9.603448275862062	7.39727819828968	0.3	19.13	58	28.051724137931036	7.439634054839892	13	42	17	0.29310344827586204	0	1	7177.43	7710.65	14304.25	15132.04	9.601724137931036	7.799252806751276	0.0	19.37	17	984.662303787446	984.662303787446
3637	1250	758	16.92794871794872	2.8603994747579575	11.13	19.35	39	17.05128205128205	3.260196296549916	9	23	0	0.0	0	0	7477.79	8126.26	15288.56	16234.14	16.92538461538462	2.9348180667666632	9.49	19.36	0	1146.5752820028872	1146.5752820028872
3638	1250	791	9.821874999999999	3.3629872013831257	2.8	13.47	16	11.75	2.516611478423583	7	15	0	0.0	0	0	7813.94	8110.53	14790.78	15320.49	9.821875	4.036355152444676	2.8	13.85	0	607.0900363208074	607.0900363208074
3639	1250	799	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8136.32	8136.32	16250.9	16250.9	19.44		19.44	19.44	0	0.0	0.0
3640	1251	669	9.336842105263157	7.495551813741351	0.06	19.02	57	27.666666666666668	7.094598884597588	15	43	19	0.3333333333333333	0	1	7179.02	7699.83	14322.3	15120.98	9.335964912280703	7.901738700991501	0.0	19.39	19	953.484555983997	953.484555983997
3641	1251	758	17.04725	2.619566403247979	12.13	19.24	40	17.0	3.7485039750922033	8	23	0	0.0	0	0	7470.92	8123.87	15277.85	16236.43	17.041749999999993	2.6438975575600447	11.54	19.42	0	1159.835901711962	1159.835901711962
3642	1251	791	9.340624999999998	3.7622572457679437	2.65	13.56	16	11.8125	2.535580144003866	7	15	0	0.0	0	0	7805.17	8109.47	14781.69	15315.86	9.341875	3.9260059751185645	2.65	13.76	0	614.765059921268	614.765059921268
