	step	com_id	timeMeanSpeed	timeMeanSpeed	timeMeanSpeed	timeMeanSpeed	com_size	degree	degree	degree	degree	num_stops	num_stops	num_stops	num_stops	y	y	x	x	speed	speed	speed	speed	congested	range	num_stops_count
3102	793	511	15.012	3.2028369003941433	7.61	19.25	20	17.25	4.203695116392119	7	21	0	0.0	0	0	7534.31	8104.6	15291.51	15730.56	15.019	3.2182373403693174	7.61	19.26	0	719.7191025671052	719.7191025671052
3103	793	512	18.705882352941178	0.1643570360346476	18.48	19.15	17	15.117647058823529	2.891417319870492	9	20	0	0.0	0	0	7792.68	8126.51	15779.41	16234.46	18.69	0.41436698710192504	18.17	19.39	0	564.3695344364357	564.3695344364357
3104	793	518	6.993333333333332	4.522051894144223	1.45	13.73	21	26.714285714285715	3.8489330618089106	21	32	4	0.19047619047619047	0	1	7224.97	7554.39	14926.38	15331.95	6.891904761904763	5.941831046948087	0.88	18.4	4	522.498384016641	522.498384016641
3105	793	521	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8136.32	8136.32	16250.9	16250.9	19.44		19.44	19.44	0	0.0	0.0
3106	794	441	9.449473684210528	5.7104096257521935	0.55	19.26	38	33.55263157894737	8.531966499411723	15	46	12	0.3157894736842105	0	1	7179.21	7631.37	14302.72	14856.12	9.239736842105264	6.813986207572212	0.0	19.38	12	714.6329306714052	714.6329306714052
3107	794	496	12.486923076923079	1.7859515886280504	6.98	13.5	13	10.615384615384615	2.2560460078960247	8	17	0	0.0	0	0	7700.27	8048.26	14675.65	15151.28	12.539230769230771	2.0463115661210978	6.98	13.89	0	589.3394073027874	589.3394073027874
3108	794	511	14.664285714285715	3.852171558262392	4.66	19.06	21	17.238095238095237	4.493381376032552	7	22	0	0.0	0	0	7532.6	8108.62	15289.15	15760.41	14.656666666666668	3.8896148052645656	4.66	19.3	0	744.2345248643063	744.2345248643063
3109	794	512	18.850588235294115	0.1258208343359045	18.69	19.1	17	14.529411764705882	3.2038579685049933	8	19	0	0.0	0	0	7798.19	8124.04	15788.22	16236.64	18.829411764705878	0.3237373663222844	18.16	19.27	0	554.3092267859163	554.3092267859163
3110	794	518	6.3861904761904755	4.55559159296625	1.2	13.81	21	26.666666666666668	3.953901027255656	21	32	6	0.2857142857142857	0	1	7217.74	7548.0	14915.89	15319.79	6.615714285714285	5.917457707012846	0.88	18.69	6	521.734489563419	521.734489563419
3111	795	441	9.994499999999997	5.573092843848367	0.25	18.38	40	32.975	8.760305286800724	15	45	13	0.325	0	1	7191.76	7689.37	14293.69	14905.21	9.778000000000002	6.403862296121954	0.25	19.34	13	788.398644405226	788.398644405226
3112	795	496	12.35	1.347131632901428	8.41	13.52	12	10.083333333333334	1.3113721705515067	8	12	0	0.0	0	0	7716.08	8041.32	14686.6	15139.98	12.316666666666665	1.4800020475006526	8.41	13.56	0	557.9735495523055	557.9735495523055
3113	795	511	14.82318181818182	3.8016768059366313	5.97	19.39	22	17.40909090909091	4.594604401946876	6	22	0	0.0	0	0	7531.03	8119.14	15267.07	15772.4	14.841363636363639	4.002234251556112	5.94	19.42	0	775.3913727918313	775.3913727918313
3114	795	512	18.7925	0.2062199473054143	18.61	19.08	16	14.9375	2.619637379485947	10	17	0	0.0	0	0	7807.24	8107.62	15802.66	16216.62	18.789999999999996	0.4068742639524982	18.17	19.41	0	511.4597012473229	511.4597012473229
3115	795	518	5.9399999999999995	4.634000204438586	1.18	13.17	20	26.7	3.9483507549621937	20	32	6	0.3	0	1	7270.13	7541.6	14965.15	15309.1	6.2604999999999995	6.186297655642714	1.05	18.71	6	438.1752656186798	438.1752656186798
3116	795	522	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8138.77	8138.77	16248.69	16248.69	19.44		19.44	19.44	0	0.0	0.0
3117	796	441	10.354523809523814	5.169626208302253	0.12	18.74	42	33.214285714285715	8.283205795936723	16	46	9	0.21428571428571427	0	1	7203.19	7677.26	14296.08	14982.76	10.367619047619048	6.320001470177279	0.04	18.96	9	834.4290187307731	834.4290187307731
3118	796	496	12.184615384615382	1.6960179607176773	7.72	13.75	13	10.23076923076923	2.27866357593825	7	16	0	0.0	0	0	7705.74	8115.19	14679.07	15260.43	12.136153846153844	2.1726732323013995	7.72	13.84	0	711.075770997719	711.075770997719
3119	796	511	15.193181818181818	3.512229499990864	8.68	19.22	22	17.954545454545453	4.2255151585313655	6	22	0	0.0	0	0	7532.14	8095.29	15296.97	15786.71	15.205909090909087	3.8632082141178805	3.6	19.22	0	746.3130644039398	746.3130644039398
3120	796	512	18.70875	0.1635389861776016	18.4	18.9	16	14.8125	2.7620946158063933	9	17	0	0.0	0	0	7804.16	8126.83	15803.96	16234.84	18.665625000000002	0.42703581036398386	18.15	19.21	0	538.3061427292103	538.3061427292103
3121	796	518	5.009411764705882	4.648681897307337	1.32	13.14	17	25.823529411764707	3.6096276490388703	20	31	6	0.35294117647058826	0	1	7323.2	7535.57	15038.69	15298.17	4.872941176470588	5.722785340970211	0.88	18.51	6	335.30715366660417	335.30715366660417
3122	796	523	19.44		19.44	19.44	1	9.0		9	9	0	0.0	0	0	8136.32	8136.32	16250.9	16250.9	19.44		19.44	19.44	0	0.0	0.0
3123	797	441	10.832666666666666	4.990172341713255	0.0	18.89	45	32.266666666666666	8.153080845467391	18	46	10	0.2222222222222222	0	1	7195.61	7694.0	14315.44	15095.56	10.585555555555551	6.370039087776314	0.0	19.39	10	925.7320381730335	925.7320381730335
3124	797	496	11.621666666666668	1.6070290676407717	9.19	13.37	12	9.833333333333334	1.4668044012461754	7	12	0	0.0	0	0	7724.81	8110.37	14693.39	15252.54	11.596666666666666	2.5975559608402974	4.86	13.37	0	679.1945495217119	679.1945495217119
3125	797	511	15.493478260869564	3.42630679608082	8.07	19.18	23	17.565217391304348	4.197684285374948	6	22	0	0.0	0	0	7527.42	8102.25	15292.89	15787.84	15.359999999999996	3.7968695239392063	6.04	19.29	0	758.5545671868312	758.5545671868312
3126	797	512	18.879375	0.1602693046093811	18.68	19.26	16	14.3125	3.048906907948049	9	17	0	0.0	0	0	7824.17	8123.84	15829.7	16236.39	18.839375	0.34452805884752363	18.29	19.31	0	505.1721142343458	505.1721142343458
3127	797	518	3.7	4.195959595024352	1.08	13.5	14	25.785714285714285	3.72473171834246	20	31	5	0.35714285714285715	0	1	7358.37	7529.82	15037.46	15287.13	4.590714285714285	6.0335019353933745	0.89	18.93	5	302.86995790272755	302.86995790272755
3128	798	441	11.005600000000001	5.019242222666279	0.0	18.65	50	31.38	8.123762072099455	18	46	10	0.2	0	1	7188.05	7682.23	14300.83	15275.53	10.904400000000003	6.207417603651487	0.0	19.27	10	1092.819272524053	1092.819272524053
3129	798	496	11.564166666666665	2.551824510685124	7.89	13.61	12	10.0	1.7056057308448835	7	13	0	0.0	0	0	7713.73	8104.54	14684.78	15243.03	11.575833333333334	3.5534476429961854	2.86	13.84	0	681.45103903362	681.45103903362
3130	798	511	15.091304347826087	3.6076122855930586	6.08	19.2	23	17.869565217391305	4.14843177188777	7	22	0	0.0	0	0	7524.0	8107.49	15289.81	15771.53	15.323478260869566	3.6826196316995086	6.08	19.24	0	756.6470369333385	756.6470369333385
3131	798	512	18.750000000000004	0.23832750575624037	18.42	19.0	16	14.3125	3.048906907948049	9	17	0	0.0	0	0	7814.19	8107.89	15813.75	16216.94	18.719375000000003	0.4063901040460469	18.19	19.38	0	498.8204748203514	498.8204748203514
3132	798	518	1.39	0.2701388531848019	1.1	1.72	9	26.555555555555557	2.4037008503093262	23	30	5	0.5555555555555556	0	1	7483.67	7500.44	15037.72	15096.36	1.39	0.3805916446797009	0.9	1.99	5	60.990839476106	60.990839476106
3133	799	441	11.344081632653062	4.867902918766008	0.0	19.1	49	30.714285714285715	8.051914886120775	17	44	9	0.1836734693877551	0	1	7183.15	7702.45	14325.56	15265.26	11.146938775510206	6.0400500839816536	0.0	19.21	9	1073.6426686751981	1073.6426686751981
3134	799	496	11.245	2.816527520321304	5.11	13.44	12	9.333333333333334	1.7232808737106582	6	12	0	0.0	0	0	7734.69	8118.43	14706.05	15265.89	11.216666666666663	3.5668023197086263	3.24	13.62	0	678.7320628937465	678.7320628937465
3135	799	511	15.360000000000001	3.1161682820259844	10.31	19.19	22	17.863636363636363	3.758108117574137	10	21	0	0.0	0	0	7519.62	7990.65	15362.41	15752.8	15.741818181818182	2.9907868631191525	10.59	19.19	0	611.7790557055703	611.7790557055703
3136	799	512	18.67125	0.1432887527569685	18.5	18.86	16	14.75	2.594866727470475	10	17	0	0.0	0	0	7804.52	8095.85	15798.32	16202.84	18.669999999999998	0.33864435622065897	18.15	19.29	0	498.5073713597426	498.5073713597426
3137	799	518	1.4544444444444442	0.2546620854736294	1.04	1.68	9	26.666666666666668	1.9364916731037085	24	29	4	0.4444444444444444	0	1	7483.36	7500.21	15036.43	15095.44	1.4566666666666666	0.31344856037314983	0.95	1.79	4	61.368579908614784	61.368579908614784
3138	799	524	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8138.77	8138.77	16248.69	16248.69	19.44		19.44	19.44	0	0.0	0.0
3139	800	441	11.645490196078436	4.925837721129457	0.0	19.04	51	30.529411764705884	8.22764350510271	13	45	9	0.17647058823529413	0	1	7179.12	7724.84	14307.21	15254.29	11.436078431372549	6.1058771944517085	0.0	19.18	9	1093.0557372796702	1093.0557372796702
3140	800	496	11.139999999999999	3.185062008815532	4.47	13.88	11	9.363636363636363	1.6292775867068985	7	12	0	0.0	0	0	7771.98	8113.22	14742.28	15257.18	11.177272727272728	3.266049879928629	4.47	13.88	0	617.7108932178548	617.7108932178548
3141	800	511	15.244545454545454	2.940307284350888	10.06	19.29	22	17.954545454545453	3.823203253409779	10	22	0	0.0	0	0	7514.66	8001.69	15347.66	15736.31	15.64318181818182	2.811731184000749	12.0	19.29	0	623.0947306790513	623.0947306790513
3142	800	512	18.79764705882353	0.125276165518311	18.68	19.02	17	14.882352941176471	2.666513475992023	9	18	0	0.0	0	0	7794.66	8126.67	15782.57	16234.65	18.771764705882354	0.32150496291115976	18.39	19.42	0	560.8983566565337	560.8983566565337
3143	800	518	1.4749999999999999	0.19464252948858402	1.27	1.69	8	26.5	2.5071326821120348	22	28	4	0.5	0	1	7483.06	7499.92	15045.42	15094.33	1.47625	0.3222659726729726	1.05	1.78	4	51.734395715036385	51.734395715036385
3144	800	525	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8136.32	8136.32	16250.9	16250.9	19.44		19.44	19.44	0	0.0	0.0
3145	801	441	12.074313725490192	5.351948151804906	0.0	18.7	51	30.54901960784314	8.15674867944378	15	45	8	0.1568627450980392	0	1	7175.36	7716.41	14297.75	15243.95	11.85921568627451	6.25710822765189	0.0	19.2	8	1089.9676795666933	1089.9676795666933
3146	801	496	11.21	2.6277442797958814	6.09	13.36	11	9.454545454545455	1.5075567228888183	7	12	0	0.0	0	0	7763.31	8107.08	14731.89	15247.17	11.208181818181817	3.263641580142706	4.71	13.7	0	619.428197049505	619.428197049505
3147	801	511	14.98454545454545	3.0138058952139044	9.25	19.4	22	18.045454545454547	4.029383418828585	10	24	0	0.0	0	0	7509.28	8012.52	15330.54	15719.41	15.412727272727272	2.834021510517854	12.6	19.4	0	635.9798538475884	635.9798538475884
3148	801	512	18.703888888888883	0.12438738771428673	18.59	19.08	18	14.555555555555555	3.0912061651652345	8	18	0	0.0	0	0	7784.9	8124.07	15766.99	16236.67	18.683888888888887	0.3330101374343991	18.15	19.36	0	579.3406522073178	579.3406522073178
3149	801	518	1.64875	0.19482134673299523	1.51	1.96	8	26.125	2.997022331772464	21	29	4	0.5	0	1	7482.59	7499.47	15043.78	15092.64	1.6475000000000002	0.3021707180670257	1.09	2.16	4	51.69365531668159	51.69365531668159
3150	802	441	12.19795918367347	5.48995255732075	0.0	19.11	49	30.53061224489796	7.861037995541488	17	44	7	0.14285714285714285	0	1	7186.39	7705.91	14325.07	15233.11	11.946938775510207	6.452341372220893	0.0	19.17	7	1046.153751606331	1046.153751606331
3151	802	496	12.025454545454545	2.1742417696123977	7.24	13.69	11	9.727272727272727	1.4206272622267313	8	12	0	0.0	0	0	7754.06	8100.4	14721.42	15236.28	12.074545454545454	2.2240924604717534	7.24	13.79	0	620.5096415044653	620.5096415044653
3152	802	511	14.80909090909091	2.937579030897816	8.74	19.39	22	18.227272727272727	4.173976272342467	10	24	0	0.0	0	0	7503.93	8022.06	15313.12	15702.28	15.25363636363636	2.7644211405689143	10.47	19.39	0	648.0001562499812	648.0001562499812
3153	802	512	18.674444444444443	0.10912605890471103	18.54	18.83	18	15.277777777777779	2.7398058229941076	10	19	0	0.0	0	0	7774.45	8107.54	15748.08	16216.52	18.675555555555555	0.329031059185272	18.14	19.3	0	574.791250542317	574.791250542317
3154	802	518	1.63125	0.25435843663168356	1.46	2.04	8	25.375	3.0676887530703447	21	29	4	0.5	0	1	7482.19	7498.92	15042.37	15090.51	1.63	0.3542396283389454	1.07	2.2	4	50.964227650381986	50.964227650381986
3155	802	526	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8138.77	8138.77	16248.69	16248.69	19.44		19.44	19.44	0	0.0	0.0
3156	803	441	12.396122448979591	5.852544965058125	0.0	18.68	49	30.408163265306122	8.002391224260561	17	43	9	0.1836734693877551	0	1	7199.05	7694.84	14306.84	15214.53	12.139387755102042	6.679438102666042	0.0	19.43	9	1034.2673059707538	1034.2673059707538
3157	803	496	12.613636363636363	1.3696077739796422	9.33	13.48	11	9.727272727272727	1.4206272622267313	8	12	0	0.0	0	0	7744.68	8093.24	14712.01	15224.62	12.624545454545455	1.3838595567207101	9.33	13.68	0	619.889575408395	619.889575408395
3158	803	511	14.65	3.390089196747601	8.56	19.23	22	17.5	4.044396476254876	10	22	0	0.0	0	0	7497.41	8032.95	15295.28	15685.83	15.077727272727275	3.3272109467213977	6.15	19.23	0	662.8215401599434	662.8215401599434
3159	803	512	18.895263157894735	0.14221925252723464	18.68	19.06	19	15.210526315789474	2.8003759146153744	9	19	0	0.0	0	0	7765.32	8126.62	15731.13	16234.58	18.925263157894733	0.35010107145516883	18.34	19.37	0	619.6770065929514	619.6770065929514
3160	803	518	1.4	0.11710800875382403	1.3	1.54	8	24.5	2.2038926600773587	21	26	4	0.5	0	1	7481.91	7498.57	15041.38	15089.17	1.39625	0.19812964730917215	1.03	1.71	4	50.61066784779745	50.61066784779745
3161	803	527	19.44		19.44	19.44	1	9.0		9	9	0	0.0	0	0	8136.32	8136.32	16250.9	16250.9	19.44		19.44	19.44	0	0.0	0.0
3162	804	441	12.774799999999997	5.887985775271198	0.0	19.2	50	29.9	7.783420369802805	16	44	8	0.16	0	1	7202.7	7683.55	14296.13	15307.59	12.725	6.642386235228965	0.0	19.22	8	1119.9410940312898	1119.9410940312898
3163	804	496	12.624545454545455	0.6215201305889324	11.24	13.22	11	9.636363636363637	1.3618169680781094	8	12	0	0.0	0	0	7735.28	8086.54	14702.07	15213.69	12.652727272727274	1.0633070197181116	10.37	13.68	0	620.5953689804662	620.5953689804662
3164	804	511	14.8235	3.4111987011822498	8.3	19.02	20	17.05	4.110000640286799	9	22	0	0.0	0	0	7532.9	8044.65	15326.69	15669.35	14.796499999999998	3.666160008854824	3.95	19.02	0	615.8765607652234	615.8765607652234
3165	804	512	18.6875	0.24470981741016615	18.28	19.12	20	15.05	3.2359005904970175	9	20	0	0.0	0	0	7756.58	8124.02	15714.92	16236.62	18.674	0.5781494980583874	16.72	19.39	0	638.1089590344278	638.1089590344278
3166	804	518	1.3988888888888888	0.09636447016982905	1.26	1.49	9	23.666666666666668	2.5495097567963922	20	27	4	0.4444444444444444	0	1	7481.6	7498.28	15039.99	15088.05	1.3988888888888888	0.22446850806095456	1.11	1.75	4	50.872251768522396	50.872251768522396
3167	805	441	12.405399999999995	6.010426046904351	0.0	18.9	50	29.38	7.420022553461516	16	44	10	0.2	0	1	7195.05	7672.05	14330.59	15296.91	12.115599999999995	7.214970875526387	0.0	19.43	10	1077.637853084235	1077.637853084235
3168	805	496	12.677	0.9724545119324692	11.33	13.71	10	9.9	1.449137674618944	8	12	0	0.0	0	0	7725.19	8056.17	14693.7	15164.18	12.641000000000002	1.7896396285286025	7.66	13.71	0	575.238377370634	575.238377370634
3169	805	511	14.499523809523808	2.9713658074873344	8.98	19.06	21	16.142857142857142	4.257766013835358	9	21	0	0.0	0	0	7528.28	8079.46	15202.15	15653.06	14.891904761904764	3.46862598019392	5.27	19.19	0	712.1230374731604	712.1230374731604
3170	805	512	18.792	0.15699815620749275	18.58	19.02	20	15.05	3.2195946132524527	9	20	0	0.0	0	0	7747.78	8107.95	15698.58	16217.0	18.8075	0.36582818803060413	18.23	19.42	0	631.2540893332891	631.2540893332891
3171	805	518	1.5350000000000001	0.0900000000000004	1.4	1.58	4	23.75	1.8929694486000912	21	25	1	0.25	0	1	7481.08	7490.67	15038.46	15072.16	1.56	0.3696845502136473	1.05	1.93	1	35.03795228034954	35.03795228034954
3172	805	528	1.46	0.1039230484541312	1.4	1.58	3	24.333333333333332	0.5773502691896257	24	25	1	0.3333333333333333	0	1	7484.52	7491.65	15050.56	15063.57	1.4366666666666668	0.44557079497351765	1.15	1.95	1	14.835666483174737	14.835666483174737
3173	806	441	12.895199999999997	6.122593901414067	0.0	19.26	50	29.28	7.370764089652179	16	43	11	0.22	0	1	7187.32	7714.53	14311.7	15285.56	12.5462	7.325330636822851	0.0	19.44	11	1107.4085441696743	1107.4085441696743
3174	806	496	12.206249999999999	1.5268916838747026	10.41	13.74	8	9.75	1.3887301496588271	8	12	0	0.0	0	0	7740.18	7987.01	14712.0	15039.46	12.21625	3.240171677550432	4.25	13.74	0	410.0671902261865	410.0671902261865
3175	806	511	14.365000000000004	2.7791069994308635	10.18	18.97	22	15.818181818181818	4.500120248513617	9	21	0	0.0	0	0	7525.45	8072.63	15152.74	15636.62	14.858181818181817	3.211308346873799	6.87	19.42	0	730.4421994928834	730.4421994928834
3176	806	512	18.749	0.42064987316012464	17.95	19.07	20	15.5	2.8745709061939735	10	20	0	0.0	0	0	7738.9	8096.0	15682.11	16203.02	18.7605	0.7067380591212185	16.13	19.41	0	631.5596868863624	631.5596868863624
3177	806	528	1.41125	0.20725674209264633	1.21	1.75	8	23.5	1.8516401995451028	20	25	1	0.125	0	1	7480.74	7494.35	15037.2	15073.04	1.4112500000000001	0.35650836495896443	1.04	1.98	1	38.33715821497501	38.33715821497501
3178	806	529	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8138.77	8138.77	16248.69	16248.69	19.44		19.44	19.44	0	0.0	0.0
3179	807	441	12.942352941176472	6.298527316201867	0.0	19.38	51	29.098039215686274	7.340994215937742	14	41	11	0.21568627450980393	0	1	7182.79	7703.76	14298.09	15323.83	12.672549019607843	7.40540095960705	0.0	19.41	11	1150.4574257659428	1150.4574257659428
3180	807	496	12.567499999999999	2.642854247102666	6.05	13.83	8	9.625	1.5059406173077154	8	12	0	0.0	0	0	7730.76	7979.83	14702.58	15027.85	12.64375	2.672531905462361	6.05	13.83	0	409.6784565973663	409.6784565973663
3181	807	511	14.296190476190471	2.819266706415856	8.69	19.39	21	15.380952380952381	4.663434254668875	9	22	0	0.0	0	0	7521.86	8077.67	15141.06	15618.98	14.658095238095235	2.9933219323147093	8.69	19.39	0	733.0295236209798	733.0295236209798
3182	807	512	18.66714285714286	0.2114507710351499	18.23	19.09	21	15.619047619047619	2.8892246447133614	9	20	0	0.0	0	0	7730.25	8126.58	15666.06	16234.54	18.65	0.6586577259852795	16.4	19.35	0	692.9985420619596	692.9985420619596
3183	807	528	1.77625	1.1336406271074493	1.16	3.73	8	23.875	0.9910312089651149	22	25	3	0.375	0	1	7479.85	7494.09	15033.73	15072.12	1.7762500000000003	1.1512221766453248	0.96	3.73	3	40.94593630630625	40.94593630630625
3184	807	530	19.44		19.44	19.44	1	9.0		9	9	0	0.0	0	0	8136.32	8136.32	16250.9	16250.9	19.44		19.44	19.44	0	0.0	0.0
3185	808	441	12.551764705882356	6.3879541970437845	0.0	19.27	51	28.784313725490197	6.868227502027568	14	38	12	0.23529411764705882	0	1	7178.91	7692.56	14322.28	15361.38	12.424117647058821	7.450637872416187	0.0	19.37	12	1159.1225700934297	1159.1225700934297
3186	808	496	12.521250000000002	1.9486071032553307	7.83	13.87	8	9.5	2.6726124191242437	6	15	0	0.0	0	0	7720.12	7973.14	14693.89	15017.02	12.559999999999997	1.9787947269559492	7.83	13.87	0	410.4048212436117	410.4048212436117
3187	808	511	14.364210526315787	2.3772727506523577	12.56	19.37	19	14.894736842105264	4.875046858374289	8	22	0	0.0	0	0	7533.51	8088.77	15130.6	15602.35	14.363684210526314	2.3945521746161913	12.27	19.37	0	728.6025872174764	728.6025872174764
3188	808	512	18.774090909090912	0.3005971689962015	18.42	19.36	22	15.363636363636363	3.18546482435235	9	20	0	0.0	0	0	7721.3	8124.35	15649.46	16237.02	18.746363636363636	0.582151554924083	16.99	19.39	0	712.5138988819809	712.5138988819809
3189	808	528	2.3762499999999998	1.9838774263691654	1.31	6.07	8	24.125	1.3562026818605375	21	25	4	0.5	0	1	7478.57	7493.85	15027.87	15071.28	2.3750000000000004	2.0095770699328748	0.88	6.07	4	46.02071816041126	46.02071816041126
3190	809	441	12.559038461538458	6.500017876179161	0.05	19.41	52	28.846153846153847	7.165780926709437	14	40	12	0.23076923076923078	0	1	7175.27	7711.64	14303.29	15350.22	12.441346153846155	7.400730761174648	0.0	19.41	12	1176.3312466308105	1176.3312466308105
3191	809	496	12.27142857142857	1.5750600895566895	9.68	13.72	7	8.714285714285714	1.6035674514745464	6	11	0	0.0	0	0	7766.74	7966.12	14736.0	15005.67	12.264285714285714	1.7880329708263076	9.68	13.67	0	335.37187314979184	335.37187314979184
3192	809	511	13.696111111111112	1.9628015358871747	11.42	18.79	18	14.333333333333334	4.5374260648651505	9	22	0	0.0	0	0	7535.15	8098.02	15122.82	15573.66	13.715555555555556	2.2382956284328195	9.13	19.38	0	721.1652671198199	721.1652671198199
3193	809	512	18.6804347826087	0.3168664510891979	18.07	18.97	23	15.521739130434783	3.2032592098076282	9	20	0	0.0	0	0	7684.69	8108.31	15585.41	16217.42	18.680434782608696	0.6350767903523488	16.51	19.41	0	760.8485687047067	760.8485687047067
3194	809	528	2.9275	2.822682361564212	1.38	7.98	8	24.25	1.0350983390135313	22	25	4	0.5	0	1	7476.8	7493.59	15020.17	15070.36	2.9274999999999998	2.84170849012652	0.95	7.98	4	52.92390953057087	52.92390953057087
3195	810	441	12.450961538461538	6.484787102380276	0.02	19.36	52	29.096153846153847	7.647272012343306	14	41	11	0.21153846153846154	0	1	7186.22	7700.96	14293.9	15338.41	12.326346153846153	7.490282601241128	0.0	19.41	11	1164.4562712699865	1164.4562712699865
3196	810	496	12.503333333333332	1.2767275877544741	11.04	13.39	3	10.0	1.0	9	11	0	0.0	0	0	7758.06	7830.22	14725.6	14807.67	12.6	1.35103663902947	11.04	13.39	0	109.28197701359512	109.28197701359512
3197	810	511	13.097058823529414	2.734983465914103	7.77	19.14	17	13.647058823529411	4.167450906588286	9	21	0	0.0	0	0	7535.4	8104.72	15118.2	15537.87	13.068823529411766	3.0555173096239767	5.42	18.72	0	707.2822430260785	707.2822430260785
3198	810	512	18.33791666666667	0.992129809032545	14.01	19.02	24	16.125	2.908944228021419	10	20	0	0.0	0	0	7676.53	8096.17	15561.05	16203.21	18.33791666666667	1.22215411810694	14.01	19.28	0	767.1161549595994	767.1161549595994
3199	810	528	3.44375	3.7580121550020107	1.34	9.68	8	24.375	1.0606601717798212	22	25	4	0.5	0	1	7471.9	7493.3	15001.46	15069.36	3.44375	3.7645448880689036	1.04	9.68	4	71.192485558521	71.192485558521
3200	810	531	11.245	1.276570927654764	10.16	12.63	4	7.75	1.2583057392117916	6	9	0	0.0	0	0	7856.99	7959.49	14844.87	14994.93	11.242500000000001	2.979075639634986	6.86	13.45	0	181.72576482161205	181.72576482161205
3201	810	532	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8138.77	8138.77	16248.69	16248.69	19.44		19.44	19.44	0	0.0	0.0
3202	811	441	12.206730769230772	6.2756350264269685	0.0	19.04	52	28.884615384615383	7.358212288624497	13	41	10	0.19230769230769232	0	1	7199.04	7689.35	14309.09	15326.89	12.09846153846154	7.425786651301567	0.0	19.38	10	1129.7436594643932	1129.7436594643932
3203	811	511	12.424117647058823	3.894866908546955	2.85	18.86	17	13.411764705882353	4.062924185999103	9	21	0	0.0	0	0	7533.61	8108.74	15115.77	15530.97	12.403529411764701	3.9079261462706723	2.85	18.82	0	709.3416362374334	709.3416362374334
3204	811	512	18.5424	0.7137592964952659	15.44	19.16	25	16.0	2.753785273643051	9	19	0	0.0	0	0	7659.3	8126.5	15526.23	16234.44	18.532000000000004	0.9672340289023071	15.44	19.39	0	848.4322271696198	848.4322271696198
3205	811	528	1.3949999999999998	0.016431676725153853	1.38	1.41	6	23.833333333333332	0.983192080250175	22	25	4	0.6666666666666666	0	1	7482.0	7493.03	15041.7	15068.39	1.3950000000000002	0.27362382937163837	1.01	1.81	4	28.879352485814575	28.879352485814575
3206	811	531	10.985714285714286	2.676314986088499	7.65	13.51	7	8.714285714285714	1.6035674514745464	6	11	0	0.0	0	0	7749.1	7952.84	14716.47	14984.17	10.91	3.6958039269780856	3.87	13.51	0	336.41236243634137	336.41236243634137
3207	811	533	19.44		19.44	19.44	1	8.0		8	8	0	0.0	0	0	8136.32	8136.32	16250.9	16250.9	19.44		19.44	19.44	0	0.0	0.0
3208	812	441	12.484313725490194	6.154460254125287	0.06	19.13	51	29.07843137254902	7.345319971941051	13	41	10	0.19607843137254902	0	1	7204.64	7677.46	14297.06	15316.11	12.307450980392158	7.27869214712018	0.0	19.41	10	1123.397371770115	1123.397371770115
3209	812	511	12.151764705882355	3.137053225748081	5.0	18.75	17	13.352941176470589	3.872033969223866	9	20	0	0.0	0	0	7531.88	8118.78	15111.5	15524.05	12.509411764705883	3.653721511329639	5.0	19.16	0	717.3904881582965	717.3904881582965
3210	812	512	18.608076923076915	0.428243101341225	17.1	19.06	26	15.76923076923077	3.178775768218857	8	20	0	0.0	0	0	7651.99	8124.1	15510.58	16236.72	18.592692307692303	0.6332175467708989	16.52	19.43	0	866.1219034870321	866.1219034870321
3211	812	528	1.3171428571428572	0.016035674514747876	1.3	1.33	7	23.285714285714285	1.7994708216848747	20	25	4	0.5714285714285714	0	1	7481.57	7492.68	15040.2	15074.26	1.3171428571428572	0.29055775591749317	0.78	1.62	4	35.82618734947913	35.82618734947913
3212	812	531	11.20142857142857	3.754940872021948	5.56	13.82	7	8.714285714285714	1.6035674514745464	6	11	0	0.0	0	0	7739.73	7945.97	14706.65	14973.06	11.215714285714288	3.7643895350280276	5.56	13.82	0	336.9113024224628	336.9113024224628
3213	813	441	12.418039215686271	5.776824393940972	1.41	18.93	51	28.45098039215686	7.11706041983682	12	41	10	0.19607843137254902	0	1	7197.13	7665.99	14308.53	15360.32	12.294901960784316	7.265827240596633	0.0	19.4	10	1151.5606383078564	1151.5606383078564
3214	813	511	10.870000000000001	3.4048991852239125	2.96	13.59	14	12.785714285714286	4.299884997184342	9	20	0	0.0	0	0	7534.79	8114.35	15109.03	15517.5	10.713571428571429	3.439323741987338	2.96	13.68	0	709.039868061028	709.039868061028
3215	813	512	18.292222222222218	1.4390363584794739	11.24	18.94	27	16.074074074074073	2.6591775178097965	9	20	0	0.0	0	0	7531.45	8108.07	15485.16	16217.15	18.38962962962963	1.2154912950404215	13.44	19.41	0	931.8261557286314	931.8261557286314
